movieId,title,genres,tmdbId,tags_text,n_ratings,avg_rating,tmdb_page_url,poster_url,doc_text
93,Vampire in Brooklyn (1995),Comedy|Horror|Romance,12158,"",9,2.8333333333333335,https://www.themoviedb.org/movie/12158,https://image.tmdb.org/t/p/w342/fodPA5x3REtOwColG17CucreZqM.jpg,Title: Vampire in Brooklyn (1995) | Genres: Comedy|Horror|Romance | Tags:  | Avg rating: 2.8333333333333335 (9 ratings)
94,Beautiful Girls (1996),Comedy|Drama|Romance,9283,"",10,3.95,https://www.themoviedb.org/movie/9283,https://image.tmdb.org/t/p/w342/sHcx1fBmrtZYvFmUywU0d5cvIFd.jpg,Title: Beautiful Girls (1996) | Genres: Comedy|Drama|Romance | Tags:  | Avg rating: 3.95 (10 ratings)
95,Broken Arrow (1996),Action|Adventure|Thriller,9208,"",84,3.0238095238095237,https://www.themoviedb.org/movie/9208,https://image.tmdb.org/t/p/w342/iBPMwYYJFvdCBkXrwV75peo5Lz2.jpg,Title: Broken Arrow (1996) | Genres: Action|Adventure|Thriller | Tags:  | Avg rating: 3.0238095238095237 (84 ratings)
96,In the Bleak Midwinter (1995),Comedy|Drama,40154,theater,1,3.5,https://www.themoviedb.org/movie/40154,https://image.tmdb.org/t/p/w342/lam5mVjru6yhgG8N1MHCqAUrxzL.jpg,Title: In the Bleak Midwinter (1995) | Genres: Comedy|Drama | Tags: theater | Avg rating: 3.5 (1 ratings)
97,"Hate (Haine, La) (1995)",Crime|Drama,406,"",10,3.9,https://www.themoviedb.org/movie/406,https://image.tmdb.org/t/p/w342/8rgPyWjYZhsphSSxbXguMnhN7H0.jpg,"Title: Hate (Haine, La) (1995) | Genres: Crime|Drama | Tags:  | Avg rating: 3.9 (10 ratings)"
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,63076,"",2,5.0,https://www.themoviedb.org/movie/63076,https://image.tmdb.org/t/p/w342/laPSb9I8TuYslOh1OcgaTByWKnw.jpg,Title: Heidi Fleiss: Hollywood Madam (1995) | Genres: Documentary | Tags:  | Avg rating: 5.0 (2 ratings)
100,City Hall (1996),Drama|Thriller,11062,"",14,2.7857142857142856,https://www.themoviedb.org/movie/11062,https://image.tmdb.org/t/p/w342/w7EkAl4Oi8Lc6VQKaqRHrOV3CxR.jpg,Title: City Hall (1996) | Genres: Drama|Thriller | Tags:  | Avg rating: 2.7857142857142856 (14 ratings)
101,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,13685,"off-beat comedy, quirky, crime",23,3.782608695652174,https://www.themoviedb.org/movie/13685,https://image.tmdb.org/t/p/w342/wOPiNYt9V3Cbr9Izeddwj7nU8RT.jpg,"Title: Bottle Rocket (1996) | Genres: Adventure|Comedy|Crime|Romance | Tags: off-beat comedy, quirky, crime | Avg rating: 3.782608695652174 (23 ratings)"
102,Mr. Wrong (1996),Comedy,47475,"",5,2.4,https://www.themoviedb.org/movie/47475,https://image.tmdb.org/t/p/w342/csSkKS6rcGjG8jjpwKZPVCD7Kiq.jpg,Title: Mr. Wrong (1996) | Genres: Comedy | Tags:  | Avg rating: 2.4 (5 ratings)
103,Unforgettable (1996),Mystery|Sci-Fi|Thriller,2045,"",3,3.0,https://www.themoviedb.org/movie/2045,https://image.tmdb.org/t/p/w342/500Ne3EDn3HHpuCQWwGKR74r0cB.jpg,Title: Unforgettable (1996) | Genres: Mystery|Sci-Fi|Thriller | Tags:  | Avg rating: 3.0 (3 ratings)
104,Happy Gilmore (1996),Comedy,9614,"test tag, golf, Adam Sandler",99,3.4393939393939394,https://www.themoviedb.org/movie/9614,https://image.tmdb.org/t/p/w342/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg,"Title: Happy Gilmore (1996) | Genres: Comedy | Tags: test tag, golf, Adam Sandler | Avg rating: 3.4393939393939394 (99 ratings)"
105,"Bridges of Madison County, The (1995)",Drama|Romance,688,"",23,3.282608695652174,https://www.themoviedb.org/movie/688,https://image.tmdb.org/t/p/w342/teGMLWvCnJqvtPYCSuUKRM9MvFe.jpg,"Title: Bridges of Madison County, The (1995) | Genres: Drama|Romance | Tags:  | Avg rating: 3.282608695652174 (23 ratings)"
106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,11907,"",1,4.0,https://www.themoviedb.org/movie/11907,https://image.tmdb.org/t/p/w342/vBDJPkoTOKT9F1zx0y9tT7G62vF.jpg,Title: Nobody Loves Me (Keiner liebt mich) (1994) | Genres: Comedy|Drama | Tags:  | Avg rating: 4.0 (1 ratings)
107,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,10874,muppets,26,3.326923076923077,https://www.themoviedb.org/movie/10874,https://image.tmdb.org/t/p/w342/k4KW2CUkzDKaCy4H4cS02cO8gvV.jpg,Title: Muppet Treasure Island (1996) | Genres: Adventure|Children|Comedy|Musical | Tags: muppets | Avg rating: 3.326923076923077 (26 ratings)
108,Catwalk (1996),Documentary,89333,"",1,4.0,https://www.themoviedb.org/movie/89333,https://image.tmdb.org/t/p/w342/8Db2Tx2RkTUozzilF1SGMitcHLl.jpg,Title: Catwalk (1996) | Genres: Documentary | Tags:  | Avg rating: 4.0 (1 ratings)
110,Braveheart (1995),Action|Drama|War,197,"sword fight, historical, Scotland, beautiful scenery, inspirational, revenge, epic, Medieval, Oscar (Best Cinematography), mel gibson",237,4.031645569620253,https://www.themoviedb.org/movie/197,https://image.tmdb.org/t/p/w342/or1gBugydmjToAEq7OZY0owwFk.jpg,"Title: Braveheart (1995) | Genres: Action|Drama|War | Tags: sword fight, historical, Scotland, beautiful scenery, inspirational, revenge, epic, Medieval, Oscar (Best Cinematography), mel gibson | Avg rating: 4.031645569620253 (237 ratings)"
111,Taxi Driver (1976),Crime|Drama|Thriller,103,assassination,104,4.105769230769231,https://www.themoviedb.org/movie/103,https://image.tmdb.org/t/p/w342/ekstpH614fwDX8DUln1a2Opz0N8.jpg,Title: Taxi Driver (1976) | Genres: Crime|Drama|Thriller | Tags: assassination | Avg rating: 4.105769230769231 (104 ratings)
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,33542,"",46,3.5434782608695654,https://www.themoviedb.org/movie/33542,https://image.tmdb.org/t/p/w342/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg,Title: Rumble in the Bronx (Hont faan kui) (1995) | Genres: Action|Adventure|Comedy|Crime | Tags:  | Avg rating: 3.5434782608695654 (46 ratings)
113,Before and After (1996),Drama|Mystery,43566,"",3,3.3333333333333335,https://www.themoviedb.org/movie/43566,https://image.tmdb.org/t/p/w342/oK8UKDrjFS14OFoihaQPfmmMOyI.jpg,Title: Before and After (1996) | Genres: Drama|Mystery | Tags:  | Avg rating: 3.3333333333333335 (3 ratings)
116,Anne Frank Remembered (1995),Documentary,51352,Holocaust,5,3.9,https://www.themoviedb.org/movie/51352,https://image.tmdb.org/t/p/w342/6nyhzrSGimCbdxiY8DEO7kI7xx4.jpg,Title: Anne Frank Remembered (1995) | Genres: Documentary | Tags: Holocaust | Avg rating: 3.9 (5 ratings)
117,"Young Poisoner's Handbook, The (1995)",Crime|Drama,16934,"",1,3.0,https://www.themoviedb.org/movie/16934,https://image.tmdb.org/t/p/w342/d3Lakfy0K1eRHUbay9kMeWdt7y6.jpg,"Title: Young Poisoner's Handbook, The (1995) | Genres: Crime|Drama | Tags:  | Avg rating: 3.0 (1 ratings)"
118,If Lucy Fell (1996),Comedy|Romance,10324,"",2,2.5,https://www.themoviedb.org/movie/10324,https://image.tmdb.org/t/p/w342/l3Bwmjdon6JBDzJUA3ZSdMZZ7lI.jpg,Title: If Lucy Fell (1996) | Genres: Comedy|Romance | Tags:  | Avg rating: 2.5 (2 ratings)
119,"Steal Big, Steal Little (1995)",Comedy,78406,"",2,3.0,https://www.themoviedb.org/movie/78406,https://image.tmdb.org/t/p/w342/83TvBaWt8wZHUZo8MKwE2cLRBiT.jpg,"Title: Steal Big, Steal Little (1995) | Genres: Comedy | Tags:  | Avg rating: 3.0 (2 ratings)"
121,"Boys of St. Vincent, The (1992)",Drama,32119,"",2,4.0,https://www.themoviedb.org/movie/32119,https://image.tmdb.org/t/p/w342/cam0cG0UWdUVtQRvFHJXmNtL1hY.jpg,"Title: Boys of St. Vincent, The (1992) | Genres: Drama | Tags:  | Avg rating: 4.0 (2 ratings)"
122,Boomerang (1992),Comedy|Romance,11066,dating,16,2.65625,https://www.themoviedb.org/movie/11066,https://image.tmdb.org/t/p/w342/apwkBVaJqLuK6mxe6sOABCeNjRw.jpg,Title: Boomerang (1992) | Genres: Comedy|Romance | Tags: dating | Avg rating: 2.65625 (16 ratings)
123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,11104,"",4,4.375,https://www.themoviedb.org/movie/11104,https://image.tmdb.org/t/p/w342/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg,Title: Chungking Express (Chung Hing sam lam) (1994) | Genres: Drama|Mystery|Romance | Tags:  | Avg rating: 4.375 (4 ratings)
125,Flirting With Disaster (1996),Comedy,2074,"",12,3.5833333333333335,https://www.themoviedb.org/movie/2074,https://image.tmdb.org/t/p/w342/yfuYLKrOcSlzydbtwdHeAWddKO7.jpg,Title: Flirting With Disaster (1996) | Genres: Comedy | Tags:  | Avg rating: 3.5833333333333335 (12 ratings)
126,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy,27793,"",7,2.0,https://www.themoviedb.org/movie/27793,https://image.tmdb.org/t/p/w342/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg,"Title: NeverEnding Story III, The (1994) | Genres: Adventure|Children|Fantasy | Tags:  | Avg rating: 2.0 (7 ratings)"
128,Jupiter's Wife (1994),Documentary,290157,"",1,3.0,https://www.themoviedb.org/movie/290157,https://image.tmdb.org/t/p/w342/2GIdaPLF7gYyXnlxGzTwV5fQGWy.jpg,Title: Jupiter's Wife (1994) | Genres: Documentary | Tags:  | Avg rating: 3.0 (1 ratings)
129,Pie in the Sky (1996),Comedy|Romance,110972,"",1,2.0,https://www.themoviedb.org/movie/110972,https://image.tmdb.org/t/p/w342/iZs2BzP1nbrcHCDX3QEHa3Nn0y4.jpg,Title: Pie in the Sky (1996) | Genres: Comedy|Romance | Tags:  | Avg rating: 2.0 (1 ratings)
132,Jade (1995),Thriller,11863,"",6,2.8333333333333335,https://www.themoviedb.org/movie/11863,https://image.tmdb.org/t/p/w342/8KWiZKDYpAgh8n27lanvTuDquyX.jpg,Title: Jade (1995) | Genres: Thriller | Tags:  | Avg rating: 2.8333333333333335 (6 ratings)
135,Down Periscope (1996),Comedy,9101,"",31,2.9516129032258065,https://www.themoviedb.org/movie/9101,https://image.tmdb.org/t/p/w342/brleKcHsirTw7lFqcgUMOfgL2nl.jpg,Title: Down Periscope (1996) | Genres: Comedy | Tags:  | Avg rating: 2.9516129032258065 (31 ratings)
137,Man of the Year (1995),Documentary,5757,"",1,3.0,https://www.themoviedb.org/movie/5757,https://image.tmdb.org/t/p/w342/jVO3Gvsdqe5C9Jr7cE1fSOtW2Op.jpg,Title: Man of the Year (1995) | Genres: Documentary | Tags:  | Avg rating: 3.0 (1 ratings)
140,Up Close and Personal (1996),Drama|Romance,9302,journalism,16,3.5,https://www.themoviedb.org/movie/9302,https://image.tmdb.org/t/p/w342/zF67qcf7skMHLpXnifodinUqCFr.jpg,Title: Up Close and Personal (1996) | Genres: Drama|Romance | Tags: journalism | Avg rating: 3.5 (16 ratings)
141,"Birdcage, The (1996)",Comedy,11000,"",86,3.494186046511628,https://www.themoviedb.org/movie/11000,https://image.tmdb.org/t/p/w342/hU2XeckncHS61TWZKDtw1BrKmOO.jpg,"Title: Birdcage, The (1996) | Genres: Comedy | Tags:  | Avg rating: 3.494186046511628 (86 ratings)"
144,"Brothers McMullen, The (1995)",Comedy,16388,"",12,3.3333333333333335,https://www.themoviedb.org/movie/16388,https://image.tmdb.org/t/p/w342/6oWsOJP0ed5gs8n2UywcailoxFN.jpg,"Title: Brothers McMullen, The (1995) | Genres: Comedy | Tags:  | Avg rating: 3.3333333333333335 (12 ratings)"
145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,9737,"",51,3.2450980392156863,https://www.themoviedb.org/movie/9737,https://image.tmdb.org/t/p/w342/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg,Title: Bad Boys (1995) | Genres: Action|Comedy|Crime|Drama|Thriller | Tags:  | Avg rating: 3.2450980392156863 (51 ratings)
146,"Amazing Panda Adventure, The (1995)",Adventure|Children,30765,"",3,3.3333333333333335,https://www.themoviedb.org/movie/30765,https://image.tmdb.org/t/p/w342/tIK40vCE9i8g4VhyJ3LLr5y1ROJ.jpg,"Title: Amazing Panda Adventure, The (1995) | Genres: Adventure|Children | Tags:  | Avg rating: 3.3333333333333335 (3 ratings)"
147,"Basketball Diaries, The (1995)",Drama,10474,"Mark Wahlberg, addiction, heroin, Leonardo DiCaprio",15,3.466666666666667,https://www.themoviedb.org/movie/10474,https://image.tmdb.org/t/p/w342/AhvO1GGDPIgN0hOqZEgaFCbswMK.jpg,"Title: Basketball Diaries, The (1995) | Genres: Drama | Tags: Mark Wahlberg, addiction, heroin, Leonardo DiCaprio | Avg rating: 3.466666666666667 (15 ratings)"
148,"Awfully Big Adventure, An (1995)",Drama,22279,"",1,5.0,https://www.themoviedb.org/movie/22279,https://image.tmdb.org/t/p/w342/tfXBuRBMbyu9IF9KCFz3kXeWQDT.jpg,"Title: Awfully Big Adventure, An (1995) | Genres: Drama | Tags:  | Avg rating: 5.0 (1 ratings)"
149,Amateur (1994),Crime|Drama|Thriller,30157,"",1,2.0,https://www.themoviedb.org/movie/30157,https://image.tmdb.org/t/p/w342/n0lFhpnoctfsPo5GXvuvQSgv9Fj.jpg,Title: Amateur (1994) | Genres: Crime|Drama|Thriller | Tags:  | Avg rating: 2.0 (1 ratings)
150,Apollo 13 (1995),Adventure|Drama|IMAX,568,"moon, NASA, space",201,3.845771144278607,https://www.themoviedb.org/movie/568,https://image.tmdb.org/t/p/w342/tVeKscCm2fY1xDXZk8PgnZ87h9S.jpg,"Title: Apollo 13 (1995) | Genres: Adventure|Drama|IMAX | Tags: moon, NASA, space | Avg rating: 3.845771144278607 (201 ratings)"
151,Rob Roy (1995),Action|Drama|Romance|War,11780,"",44,3.5454545454545454,https://www.themoviedb.org/movie/11780,https://image.tmdb.org/t/p/w342/nl7Lg6VqR9h1Z9IKuUtttBB93wo.jpg,Title: Rob Roy (1995) | Genres: Action|Drama|Romance|War | Tags:  | Avg rating: 3.5454545454545454 (44 ratings)
152,"Addiction, The (1995)",Drama|Horror,34996,"",2,1.5,https://www.themoviedb.org/movie/34996,https://image.tmdb.org/t/p/w342/1Yy8H2tKQ16mffLFRfxcBHKBdyF.jpg,"Title: Addiction, The (1995) | Genres: Drama|Horror | Tags:  | Avg rating: 1.5 (2 ratings)"
153,Batman Forever (1995),Action|Adventure|Comedy|Crime,414,superhero,137,2.9160583941605838,https://www.themoviedb.org/movie/414,https://image.tmdb.org/t/p/w342/i0fJS8M5UKoETjjJ0zwUiKaR8tr.jpg,Title: Batman Forever (1995) | Genres: Action|Adventure|Comedy|Crime | Tags: superhero | Avg rating: 2.9160583941605838 (137 ratings)
154,Beauty of the Day (Belle de jour) (1967),Drama,649,"",12,3.875,https://www.themoviedb.org/movie/649,https://image.tmdb.org/t/p/w342/iUAFECovwPA0cVV9bo4uNGLJSGL.jpg,Title: Beauty of the Day (Belle de jour) (1967) | Genres: Drama | Tags:  | Avg rating: 3.875 (12 ratings)
155,Beyond Rangoon (1995),Adventure|Drama|War,1873,"",6,2.4166666666666665,https://www.themoviedb.org/movie/1873,https://image.tmdb.org/t/p/w342/xTiy5kSP3Hetig7xB4E8INq5ron.jpg,Title: Beyond Rangoon (1995) | Genres: Adventure|Drama|War | Tags:  | Avg rating: 2.4166666666666665 (6 ratings)
156,Blue in the Face (1995),Comedy|Drama,5894,"",3,3.3333333333333335,https://www.themoviedb.org/movie/5894,https://image.tmdb.org/t/p/w342/u0iwm9SDjlfFZDrSdSbcebX7VUG.jpg,Title: Blue in the Face (1995) | Genres: Comedy|Drama | Tags:  | Avg rating: 3.3333333333333335 (3 ratings)
157,Canadian Bacon (1995),Comedy|War,1775,"",11,2.8636363636363638,https://www.themoviedb.org/movie/1775,https://image.tmdb.org/t/p/w342/bzK2aQ8xUB67kwCR5LHTSY99HtT.jpg,Title: Canadian Bacon (1995) | Genres: Comedy|War | Tags:  | Avg rating: 2.8636363636363638 (11 ratings)
158,Casper (1995),Adventure|Children,8839,"",62,2.806451612903226,https://www.themoviedb.org/movie/8839,https://image.tmdb.org/t/p/w342/2ah8fNJFZVU3vcXhU5xfAYi2eym.jpg,Title: Casper (1995) | Genres: Adventure|Children | Tags:  | Avg rating: 2.806451612903226 (62 ratings)
159,Clockers (1995),Crime|Drama|Mystery,20649,"",14,2.892857142857143,https://www.themoviedb.org/movie/20649,https://image.tmdb.org/t/p/w342/c79uqLJleho2a7OQayfrW5Ypphf.jpg,Title: Clockers (1995) | Genres: Crime|Drama|Mystery | Tags:  | Avg rating: 2.892857142857143 (14 ratings)
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,10329,Michael Crichton,57,2.8771929824561404,https://www.themoviedb.org/movie/10329,https://image.tmdb.org/t/p/w342/hPNSToNIIpRO6y5Rh973leqQqNr.jpg,Title: Congo (1995) | Genres: Action|Adventure|Mystery|Sci-Fi | Tags: Michael Crichton | Avg rating: 2.8771929824561404 (57 ratings)
161,Crimson Tide (1995),Drama|Thriller|War,8963,submarine,103,3.6359223300970873,https://www.themoviedb.org/movie/8963,https://image.tmdb.org/t/p/w342/21nqRJ6ofEgVvEl68J4O9V26Xzy.jpg,Title: Crimson Tide (1995) | Genres: Drama|Thriller|War | Tags: submarine | Avg rating: 3.6359223300970873 (103 ratings)
162,Crumb (1994),Documentary,26564,In Netflix queue,17,4.205882352941177,https://www.themoviedb.org/movie/26564,https://image.tmdb.org/t/p/w342/9ocTHdBCJdwJ65Tubg3lYlfMxEY.jpg,Title: Crumb (1994) | Genres: Documentary | Tags: In Netflix queue | Avg rating: 4.205882352941177 (17 ratings)
163,Desperado (1995),Action|Romance|Western,8068,"",66,3.5606060606060606,https://www.themoviedb.org/movie/8068,https://image.tmdb.org/t/p/w342/e3gwpBeXpvGZsxUya9zNym5QXrw.jpg,Title: Desperado (1995) | Genres: Action|Romance|Western | Tags:  | Avg rating: 3.5606060606060606 (66 ratings)
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,8512,"",14,3.3214285714285716,https://www.themoviedb.org/movie/8512,https://image.tmdb.org/t/p/w342/5lcJhwKGavLbPva17QkTBhLfqEk.jpg,Title: Devil in a Blue Dress (1995) | Genres: Crime|Film-Noir|Mystery|Thriller | Tags:  | Avg rating: 3.3214285714285716 (14 ratings)
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,1572,"",144,3.5555555555555554,https://www.themoviedb.org/movie/1572,https://image.tmdb.org/t/p/w342/buqmCdFQEWwEpL3agGgg2GVjN2d.jpg,Title: Die Hard: With a Vengeance (1995) | Genres: Action|Crime|Thriller | Tags:  | Avg rating: 3.5555555555555554 (144 ratings)
166,"Doom Generation, The (1995)",Comedy|Crime|Drama,13552,"",3,2.8333333333333335,https://www.themoviedb.org/movie/13552,https://image.tmdb.org/t/p/w342/f2qIJm1bWqTycNUZMVxLBW1tN1w.jpg,"Title: Doom Generation, The (1995) | Genres: Comedy|Crime|Drama | Tags:  | Avg rating: 2.8333333333333335 (3 ratings)"
168,First Knight (1995),Action|Drama|Romance,6520,"",54,3.0833333333333335,https://www.themoviedb.org/movie/6520,https://image.tmdb.org/t/p/w342/xuXkCcrvUTkehVXuTGpnfySsx0Z.jpg,Title: First Knight (1995) | Genres: Action|Drama|Romance | Tags:  | Avg rating: 3.0833333333333335 (54 ratings)
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,9073,"",10,2.4,https://www.themoviedb.org/movie/9073,https://image.tmdb.org/t/p/w342/3wpug3W5rYBdqeAnhc1UeXLE5ZF.jpg,Title: Free Willy 2: The Adventure Home (1995) | Genres: Adventure|Children|Drama | Tags:  | Avg rating: 2.4 (10 ratings)
170,Hackers (1995),Action|Adventure|Crime|Thriller,10428,"",35,3.2285714285714286,https://www.themoviedb.org/movie/10428,https://image.tmdb.org/t/p/w342/qfx2EENW1sOpKNVKLzr7VOhlxkt.jpg,Title: Hackers (1995) | Genres: Action|Adventure|Crime|Thriller | Tags:  | Avg rating: 3.2285714285714286 (35 ratings)
171,Jeffrey (1995),Comedy|Drama,17447,"",6,3.8333333333333335,https://www.themoviedb.org/movie/17447,https://image.tmdb.org/t/p/w342/cacIqtIkUaD5xYqUUN1J7qJjciQ.jpg,Title: Jeffrey (1995) | Genres: Comedy|Drama | Tags:  | Avg rating: 3.8333333333333335 (6 ratings)
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,9886,"",53,2.6792452830188678,https://www.themoviedb.org/movie/9886,https://image.tmdb.org/t/p/w342/iH8Jgi8qvb7pnBfI8fVGaUbyRna.jpg,Title: Johnny Mnemonic (1995) | Genres: Action|Sci-Fi|Thriller | Tags:  | Avg rating: 2.6792452830188678 (53 ratings)
173,Judge Dredd (1995),Action|Crime|Sci-Fi,9482,"",62,2.6693548387096775,https://www.themoviedb.org/movie/9482,https://image.tmdb.org/t/p/w342/cfSnKn8NDU3m8UxihjVcYprA0Aq.jpg,Title: Judge Dredd (1995) | Genres: Action|Crime|Sci-Fi | Tags:  | Avg rating: 2.6693548387096775 (62 ratings)
174,Jury Duty (1995),Comedy,19326,"",10,2.7,https://www.themoviedb.org/movie/19326,https://image.tmdb.org/t/p/w342/DbKQDPqBE4kCaePj4CHu6r3ZAb.jpg,Title: Jury Duty (1995) | Genres: Comedy | Tags:  | Avg rating: 2.7 (10 ratings)
175,Kids (1995),Drama,9344,"controversial, Nudity (Full Frontal), New York City",20,3.975,https://www.themoviedb.org/movie/9344,https://image.tmdb.org/t/p/w342/8qV8hUVCUnFIQKewzlhaFWhdszK.jpg,"Title: Kids (1995) | Genres: Drama | Tags: controversial, Nudity (Full Frontal), New York City | Avg rating: 3.975 (20 ratings)"
176,Living in Oblivion (1995),Comedy,9071,"",13,4.3076923076923075,https://www.themoviedb.org/movie/9071,https://image.tmdb.org/t/p/w342/b54xDk98oWtEtAso9sj1wjaZDDH.jpg,Title: Living in Oblivion (1995) | Genres: Comedy | Tags:  | Avg rating: 4.3076923076923075 (13 ratings)
177,Lord of Illusions (1995),Horror,8973,"",8,2.75,https://www.themoviedb.org/movie/8973,https://image.tmdb.org/t/p/w342/8MZu8s01psozeTuD6OzstP4vSvM.jpg,Title: Lord of Illusions (1995) | Genres: Horror | Tags:  | Avg rating: 2.75 (8 ratings)
178,Love & Human Remains (1993),Comedy|Drama,15730,"",1,1.0,https://www.themoviedb.org/movie/15730,https://image.tmdb.org/t/p/w342/9QVw6cPXfsjr4PncE1TeWudeLmh.jpg,Title: Love & Human Remains (1993) | Genres: Comedy|Drama | Tags:  | Avg rating: 1.0 (1 ratings)
179,Mad Love (1995),Drama|Romance,47608,"",2,1.5,https://www.themoviedb.org/movie/47608,https://image.tmdb.org/t/p/w342/glhctWoYw1jg8z0FUSwFD4UTNi4.jpg,Title: Mad Love (1995) | Genres: Drama|Romance | Tags:  | Avg rating: 1.5 (2 ratings)
180,Mallrats (1995),Comedy|Romance,2293,"",36,3.4027777777777777,https://www.themoviedb.org/movie/2293,https://image.tmdb.org/t/p/w342/2ip0sGIMPN0XEN6q3lQIoaNI6tP.jpg,Title: Mallrats (1995) | Genres: Comedy|Romance | Tags:  | Avg rating: 3.4027777777777777 (36 ratings)
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,9070,"",17,2.264705882352941,https://www.themoviedb.org/movie/9070,https://image.tmdb.org/t/p/w342/pcLbHqs80dchv0byHivhdwHKEup.jpg,Title: Mighty Morphin Power Rangers: The Movie (1995) | Genres: Action|Children | Tags:  | Avg rating: 2.264705882352941 (17 ratings)
